#Tss of all genes are sorted based on their expression levels (FPKM) from low to high, Every set should have 3185 genes if divided into five sets.
#Chr Position Strand 
4 59667581 1
4 55691439 -1
1 2515095 1
6 52094279 -1
9 48737707 1
2 72725977 -1
6 54125512 1
9 56431434 -1
1 4793173 -1
10 57300929 1
3 50593039 -1
10 57808815 -1
4 63072048 -1
1 7568025 1
1 5707101 -1
1 67961885 -1
2 75120395 1
10 1883334 1
3 71172297 1
3 70518657 1
6 56767163 1
3 61781936 -1
3 72403568 -1
5 4088354 -1
9 55829534 -1
2 66263391 -1
4 7603380 1
7 2877898 -1
7 58814239 1
3 69403732 1
6 55194986 -1
2 72363956 1
6 57074661 1
1 14156422 1
3 74403294 -1
9 9596961 -1
1 46976899 1
3 67502242 -1
1 3316366 1
9 4080098 -1
8 18484649 1
5 11740018 -1
5 4254506 1
3 72936933 -1
1 52325907 -1
1 62196383 1
6 55607138 1
4 7039127 1
3 8774866 1
1 5870257 -1
2 75193814 -1
1 70746360 -1
6 49200617 -1
5 52311343 -1
8 55175384 -1
3 14257531 -1
9 53432239 1
2 51527935 -1
4 6627888 -1
5 59607841 -1
2 69306461 -1
5 3853861 -1
8 49130422 1
6 56130867 1
10 60748164 1
3 73255951 1
1 70120672 1
4 57867814 -1
7 2120240 -1
9 43631128 -1
3 14707360 1
1 52575722 1
1 70881560 -1
1 68495027 1
8 49939497 1
3 13041868 1
5 4397181 -1
3 67479886 -1
5 55682799 1
4 48864876 1
4 56493547 1
1 48952612 1
10 58103941 1
6 59144794 1
3 60695579 -1
3 20067995 -1
5 1174210 -1
4 47440735 1
4 67160648 1
2 852326 -1
2 71498806 1
1 4153849 1
4 63883026 1
1 62281969 -1
4 55116189 1
9 54775609 -1
5 58317425 1
4 61340250 1
2 18866391 -1
8 9737709 -1
9 55559155 1
6 61838172 1
1 68892680 -1
1 63957759 1
3 9982033 -1
10 59368491 -1
1 7548460 1
4 62340795 1
3 70675133 -1
10 50422083 -1
4 2771712 -1
9 52885782 1
10 5688885 -1
7 8872670 -1
3 72078785 1
1 24654173 -1
1 1008931 1
7 2411694 1
9 8016477 1
8 4304629 1
4 66763091 -1
3 67110483 1
10 54186829 -1
2 70495156 1
3 62663960 1
1 30661647 -1
1 12561620 1
6 1916915 1
1 51245282 1
2 13620921 1
2 77452364 -1
5 6363485 -1
2 63654299 -1
2 72425429 1
3 73422708 -1
9 48361296 -1
2 18825805 -1
3 70307755 1
1 59745999 -1
10 59833929 -1
6 50374461 -1
2 69868463 -1
8 43981256 -1
7 56611973 1
1 9659493 -1
5 2005903 -1
3 72718966 1
1 66392365 -1
2 55398175 -1
1 70480298 1
9 57233297 1
6 57805942 1
7 7259660 1
2 22491003 1
1 49914125 1
1 3909925 1
1 52340469 1
6 6725590 -1
2 65586263 1
7 18447958 1
3 44982816 1
4 3896780 1
4 67623485 -1
5 1629630 1
8 39451065 -1
10 43971024 -1
4 4042073 1
3 3892885 1
3 10476515 -1
8 51599642 1
3 73961345 1
10 7769898 -1
2 13518080 -1
6 51485944 1
8 36559327 -1
7 6013526 1
3 65675919 1
1 71556405 1
10 47837686 -1
4 62127927 1
4 60416405 1
7 1762525 1
4 51099250 1
9 8943418 -1
7 62882080 1
10 55795708 1
3 4584971 1
7 400313 1
7 1455003 -1
6 58454183 1
4 2764496 1
3 68235843 -1
1 21735506 1
3 68004658 -1
9 57918864 1
10 7031242 1
9 51869292 -1
6 52739080 1
2 1122841 -1
6 49151583 -1
1 63357720 1
4 65495991 -1
1 12822127 -1
3 71256930 1
6 50563362 -1
1 68627347 -1
5 45669321 -1
9 58636975 1
7 4148894 1
4 58916690 1
3 67294987 -1
9 2362817 1
1 21849584 1
3 58089330 1
9 55057085 1
8 982309 1
10 10800956 -1
4 6600783 -1
3 19432429 -1
4 2796596 -1
7 36579500 1
5 9583804 1
7 7811168 -1
4 57206268 1
3 58707481 -1
3 57331084 1
1 17757119 1
4 54009684 -1
1 15909358 -1
2 61023193 -1
4 5126729 -1
1 2414021 1
6 54663562 -1
10 405129 -1
4 40840572 1
1 49080184 -1
2 72477845 -1
10 12924773 -1
1 14041291 -1
1 66913983 1
9 57651822 -1
7 6290776 1
3 60773820 1
5 19223157 -1
1 2388497 1
8 51660242 1
10 59835854 1
8 48602205 1
3 67119355 -1
4 3862064 -1
1 70779897 1
1 18787416 -1
4 12364613 -1
2 7739837 -1
2 56661262 -1
1 44282210 -1
3 63316490 1
6 32272591 -1
3 5086522 -1
1 59605949 -1
2 16964967 -1
4 48887605 1
6 51718864 -1
9 56198212 1
3 70862859 -1
1 60231230 1
4 65071428 1
2 56760136 1
7 5057370 1
3 4212024 -1
1 3818712 -1
9 2993646 -1
1 57920050 -1
2 1749127 1
9 48272000 1
3 1485304 1
1 10661139 1
9 22933674 -1
3 51568681 -1
1 10141747 -1
2 59326122 -1
3 158689 1
1 1855046 -1
3 53979764 1
1 63065030 1
9 1258090 -1
8 43284973 -1
4 56193981 1
7 58181703 1
3 57728413 -1
7 36108489 -1
7 62352925 1
10 1856056 1
1 20327858 -1
1 11580248 -1
1 2315871 -1
3 66000831 1
1 72519593 -1
3 11199021 1
4 54615477 1
2 19811104 1
7 57511023 1
3 317229 -1
7 60934715 -1
7 988059 -1
3 61932928 1
7 56759585 -1
1 62126663 -1
1 22314279 -1
9 3095479 -1
2 74431524 1
2 23112868 1
1 59713192 -1
4 60191247 -1
6 59305556 -1
2 70246499 -1
1 13053913 -1
3 72909000 -1
1 50183023 1
3 62988429 -1
5 58230294 1
2 72321255 1
9 48048830 1
2 66737621 -1
2 45432720 -1
4 65119007 1
2 72772438 1
3 63927803 1
3 71932606 1
4 2711321 1
9 2564930 -1
2 19816445 1
5 1670915 1
3 66559349 1
3 9184851 1
5 1481749 -1
1 16973630 -1
4 67810422 -1
6 50724168 -1
1 45669131 -1
6 9676531 1
2 69342435 -1
9 54849988 1
1 1881411 -1
1 67345551 -1
3 62125673 1
3 3813569 -1
2 71143591 -1
3 11600501 1
4 66166537 -1
7 58786320 1
7 8553445 1
2 51275647 -1
1 5039998 -1
1 167954 -1
2 60118218 -1
8 53888367 -1
1 62184888 -1
4 4657997 -1
4 61361622 1
3 53353261 1
6 56173354 -1
4 59232718 -1
5 113390 1
10 780500 -1
3 1323111 1
1 59191567 1
6 60478615 -1
5 1252628 1
3 478196 1
3 68461633 1
2 58295306 -1
4 47411092 1
6 53143233 1
4 4438813 -1
3 7549584 1
4 857705 -1
1 57819025 1
2 69142110 1
10 60276486 1
4 41943880 -1
3 63003214 -1
3 53702525 1
1 58898343 1
8 55424677 -1
1 57649359 1
3 4032625 -1
1 5641217 -1
4 64021746 -1
5 56435584 -1
1 58020473 1
7 14516832 -1
2 61090899 -1
2 57746840 -1
2 77182864 -1
5 54282454 1
6 57600782 1
3 3762944 1
2 65294724 -1
1 50294259 -1
4 64253711 -1
7 5384982 1
7 2111755 -1
3 72008320 -1
1 53290757 -1
1 7620155 1
6 53230147 1
9 55518215 1
8 44318310 -1
2 70638894 -1
10 46359129 1
5 4404365 -1
1 48626069 -1
6 59220947 -1
1 63376127 -1
4 4414512 1
9 46169510 -1
2 69577753 1
9 55848995 -1
2 16471372 -1
3 73552872 1
3 57324819 1
7 18740731 1
1 57830025 -1
8 49252027 -1
9 53130978 1
6 50874889 1
2 65386084 -1
7 62002485 1
4 61784488 -1
1 70044861 -1
4 62307776 -1
9 6201930 -1
1 2893109 1
9 4289999 -1
2 72999687 -1
1 13638743 1
6 54887472 -1
6 59768675 1
2 62996983 1
10 3615527 1
3 5416047 1
6 48196142 -1
6 429427 1
1 72202073 1
2 19759771 -1
6 7151329 -1
2 9063395 -1
7 64067204 1
3 68719028 1
5 12434022 -1
6 61153840 1
2 18846186 -1
8 9488280 -1
3 49145895 -1
6 2662588 1
6 3245670 1
7 7315270 1
10 57492236 -1
1 69564618 -1
3 72188952 -1
6 50831265 -1
2 21731311 -1
8 45245788 -1
1 27257828 1
10 52421627 1
4 62259699 1
3 3747890 1
4 1072023 1
3 3264731 1
4 66953710 -1
3 74184251 1
4 59471650 -1
5 29435480 -1
5 964383 1
7 62892283 -1
3 9393865 -1
8 43319457 -1
8 1039844 -1
9 58303883 1
4 59077533 1
2 73135225 1
3 13387603 1
3 59303564 -1
4 66225438 1
7 5337182 -1
9 9116555 -1
2 56302041 1
10 8192614 1
4 8241557 1
6 48324838 -1
10 43914213 1
10 59906048 1
1 63827820 -1
6 49715051 1
1 61838891 1
10 56895247 1
6 46988700 -1
10 4852205 -1
10 7610287 -1
4 64070972 -1
1 59124353 -1
3 2778075 -1
2 69563496 -1
6 42742775 -1
6 3293456 1
9 56642902 -1
2 75000345 -1
7 53442349 -1
4 67486175 -1
3 1578142 -1
4 6459118 1
6 47119507 -1
4 51036575 -1
6 758004 1
3 67523472 -1
1 5761602 1
10 4653317 1
3 60270614 1
10 57285752 -1
3 73534376 -1
3 57817541 1
6 55212018 1
4 62708365 -1
2 3155793 -1
9 55663164 1
10 5426041 -1
3 55758722 -1
3 67596019 -1
7 63378614 -1
4 55139267 -1
8 39716412 -1
5 3103392 1
3 41101 1
1 61965415 -1
2 67346886 -1
1 1984054 -1
4 64093145 -1
6 56433557 1
2 69373096 1
1 1960232 1
1 66748594 -1
1 48411065 1
3 64285122 1
1 1501173 1
6 61184576 -1
4 48801639 -1
9 50805427 -1
3 68444132 1
8 44232326 -1
5 55416831 -1
4 63263189 1
5 4742861 1
2 20037171 1
1 66869464 1
7 6045826 -1
10 4645039 -1
5 42145584 1
2 13659354 1
1 66533500 1
1 16629394 -1
3 9397711 1
4 63857904 -1
10 4930193 1
2 476957 -1
2 72794104 1
2 63409917 1
1 12175066 -1
2 67231196 -1
7 7054160 -1
7 16813469 -1
4 65380549 1
3 57395956 -1
4 54785592 -1
5 60439225 1
10 47113652 1
10 49379735 1
3 60446418 -1
2 77396089 -1
7 8833508 -1
5 10973328 1
3 57956491 1
3 57221941 1
6 61044253 1
6 50760157 1
8 52540446 1
1 68348231 1
10 56730693 -1
3 65419202 -1
3 3761076 -1
6 37245530 1
4 4381256 -1
5 7023364 1
3 45552529 1
4 60013540 -1
3 65382179 1
4 56427 -1
2 23935489 1
3 56729411 1
10 7517602 -1
7 3867347 -1
1 67045255 -1
1 2304032 -1
2 74343750 -1
1 68676107 1
7 8838026 -1
6 57500547 -1
7 59485581 -1
1 1482162 -1
10 59297640 -1
6 58008772 1
3 50611268 1
2 166740 -1
3 3731203 -1
2 63643199 -1
3 8427117 1
10 4076719 -1
4 66804653 -1
9 3662387 -1
4 55190950 -1
1 60955630 1
4 2023811 1
1 2043093 1
10 5288513 1
10 54735948 -1
2 64215646 -1
2 73348435 1
6 61718572 1
4 12299177 1
3 116253 1
3 2510708 -1
4 55171575 -1
1 12771371 1
3 1864246 1
9 56249686 1
3 67829428 -1
10 58252198 -1
4 3889156 -1
8 3202372 1
9 3352101 1
2 64974370 -1
1 30654595 1
4 63539747 1
9 49707136 1
1 7478910 1
4 63124573 1
1 61687404 -1
6 59902490 1
7 60613045 -1
2 61023180 -1
3 10466609 -1
7 55767230 -1
5 2598241 1
1 2652013 -1
3 65284987 1
3 58833619 1
10 54425480 -1
6 2167025 1
1 1678310 -1
4 7198691 1
3 1051235 1
6 45262134 1
4 48069196 1
10 20159443 1
9 54289948 1
6 61162616 1
1 54118610 -1
3 899355 -1
6 60535132 -1
2 61829822 1
2 73291373 1
1 65299468 1
10 17961143 -1
7 62936321 -1
1 71822877 1
4 65075651 -1
7 62794340 1
2 9297289 -1
1 73654526 1
6 52787176 -1
5 7409571 -1
10 1036540 1
1 69071216 1
10 10069239 1
2 73235284 1
1 6885407 1
10 51202689 -1
10 4161154 -1
1 27067737 1
5 43473217 1
1 70141262 1
3 62631629 -1
2 67251951 -1
6 47991821 1
6 47485300 1
2 5852556 -1
4 5885417 -1
7 62501512 -1
3 55329416 1
3 10339021 1
6 49858154 -1
10 46210211 1
6 45271732 -1
3 61137680 -1
3 65817550 1
10 4587849 1
5 51140658 -1
10 8959237 1
3 69915972 -1
7 6546165 1
3 67128483 -1
1 60676986 1
3 66677935 1
3 2974036 1
7 2338778 -1
6 56410856 -1
7 59655273 -1
1 72831112 1
7 37880046 -1
3 71067135 -1
1 66900217 -1
6 61055978 1
3 57204655 1
7 64180492 1
4 60994116 -1
9 57595587 1
1 17176053 1
3 66467978 1
3 70472330 -1
2 2597515 -1
5 2895938 -1
1 5466093 -1
3 64874244 1
10 59001473 1
6 51408913 -1
2 62786535 1
1 23321359 -1
3 7294069 -1
2 65519387 1
1 3265980 -1
4 14172057 1
3 3022744 1
9 44283009 1
1 55039604 -1
3 13493108 -1
3 58531270 1
3 54989636 1
3 55393861 -1
7 4796735 1
3 5057964 1
2 72169402 1
2 17264186 -1
6 59791578 -1
8 6587610 1
4 12451791 1
2 72780975 -1
3 70284319 -1
5 4770645 -1
2 12657531 1
2 62429689 -1
3 70847323 1
9 53263550 1
9 53876315 1
1 11045082 1
3 5529913 1
2 3447209 -1
4 7490469 -1
10 457393 -1
7 7453736 1
7 1862011 -1
1 48570884 -1
3 67162571 1
3 6114267 -1
1 65202502 -1
4 56964411 -1
2 21445958 -1
1 72580473 1
7 7102087 1
10 52922055 -1
9 50198505 -1
6 46551129 1
4 57480933 1
10 52408208 -1
8 55109466 -1
3 14863831 1
3 4903708 -1
2 12235970 -1
1 58731164 1
1 52876794 -1
1 9085255 -1
7 52325094 1
6 1622939 -1
10 14410884 1
3 69126453 -1
2 22129028 1
4 57251472 -1
1 53873162 1
9 54014635 1
3 29200202 -1
6 55905563 1
5 44280023 -1
3 9561235 1
10 48429829 -1
9 15019056 1
3 7046932 -1
4 57145498 1
1 52411521 -1
4 789823 1
2 66788836 -1
2 72130202 -1
3 58510092 -1
3 72924251 1
3 2152358 -1
8 48340559 1
10 60794791 1
3 44667529 1
4 62524575 1
9 58373952 -1
10 57760119 1
8 1103035 -1
3 12944846 1
9 57479537 1
9 8643913 1
9 47715183 -1
1 59337212 -1
2 74442716 1
8 48545637 1
7 37202074 1
1 47444531 1
3 62930319 1
9 56214055 1
3 72178648 -1
4 61721168 -1
3 54157963 -1
10 2312746 -1
6 61050225 -1
3 62925656 -1
9 42899425 1
10 13524650 -1
1 68149854 -1
2 45437349 1
2 77361137 -1
7 63538661 -1
10 56817025 -1
6 49787254 -1
2 13876428 -1
2 63940135 1
2 3822993 1
7 56477437 1
4 67728217 -1
1 55043663 1
4 14277755 1
4 51360464 1
4 56190622 -1
1 63227841 -1
1 8102353 -1
3 70140720 1
10 57327708 -1
10 56860645 -1
2 75611391 1
4 62959228 1
7 48985760 -1
3 53311999 1
2 16464919 -1
6 60781962 -1
1 7733788 -1
1 26011962 1
3 1466633 -1
9 4113887 1
2 58961084 1
1 2763031 1
1 68433915 1
5 43096419 -1
7 5403861 -1
10 7111013 1
1 3702739 1
2 65895810 -1
2 58992476 1
3 60892424 -1
4 7212376 1
2 4160245 1
2 69823987 -1
10 54335382 1
4 47969871 -1
1 26371223 1
3 2793892 -1
4 3111023 -1
6 48747916 -1
9 49828355 -1
3 73701945 1
9 7599150 -1
4 58608482 1
7 57473717 1
1 16881212 1
3 61740561 -1
1 53668719 -1
3 11959986 1
9 45793556 1
1 56642453 -1
7 59529443 -1
10 56634477 1
2 69935358 -1
1 51395069 1
7 12053969 1
10 50452777 -1
2 66377860 -1
10 4264101 -1
2 66210434 -1
1 1844701 -1
10 4286684 1
5 12917682 -1
3 68295227 -1
2 69748513 -1
3 69002746 -1
1 6947517 -1
10 11485845 -1
1 7122457 1
3 67416386 1
2 72462044 1
3 42097185 -1
1 2878880 -1
10 25735099 -1
4 58883937 -1
1 63390872 -1
4 57786917 -1
5 17306250 1
8 53431611 1
7 37781193 -1
4 65741380 -1
7 8797675 1
3 57218923 1
4 63213354 1
6 4113241 1
10 8789094 -1
8 51278999 -1
2 59156656 1
4 5542232 1
7 16609 1
9 54623369 -1
4 51926420 -1
9 57494737 -1
9 290781 -1
3 74365136 1
4 64195361 1
7 64092915 -1
3 1535581 1
1 70689893 1
10 46336837 1
6 42507744 -1
1 53833760 1
9 54429673 1
9 50847921 -1
3 67363380 -1
5 2288104 -1
3 50839206 1
10 53566177 -1
9 48070553 -1
3 72326731 1
7 7789126 1
7 57633536 -1
1 6562719 -1
6 48542655 -1
6 57639164 1
6 16139824 1
9 44883553 1
2 2617090 1
10 5248175 1
1 58898343 1
1 72623544 -1
4 57824162 1
1 415242 -1
1 56754108 1
4 51342972 -1
10 12240777 1
1 18380655 1
1 58295389 1
1 20498918 1
3 71272782 1
4 52192098 -1
2 67152771 -1
2 63924220 -1
6 61223870 1
10 52026416 1
10 6112920 1
1 1411308 1
3 5062337 1
1 10094537 -1
1 70112767 -1
1 11640213 -1
2 45995131 -1
2 67971129 1
1 64191810 -1
7 7716898 -1
7 63062995 -1
3 55900180 -1
4 47722995 -1
9 9234363 -1
10 55852766 -1
2 68016887 1
1 68029789 1
1 48236206 -1
9 51111487 -1
6 52618143 1
4 63038770 1
1 2789158 1
3 13498594 1
1 59827384 1
6 59279505 1
3 16284323 -1
1 47158159 1
3 66976099 -1
3 71765084 -1
9 51967071 1
5 55413818 -1
10 58869612 -1
6 58391934 -1
2 73600469 1
1 5573481 1
2 66430703 -1
1 9992543 1
10 52664722 1
3 1051235 1
2 76364167 -1
9 2553131 1
7 37457823 1
9 39917155 1
4 56427 -1
3 9802303 -1
6 58545711 -1
4 54761416 1
6 58840079 -1
6 48644112 1
9 48280793 -1
1 11244033 1
8 44532575 -1
8 18792240 -1
3 74438890 -1
1 1247121 -1
5 52685167 -1
3 4960461 -1
6 53778733 -1
9 2343090 1
10 55059562 -1
3 59781287 1
3 61734620 1
6 35993 -1
9 59002054 1
9 7050000 1
7 62272110 -1
2 75345340 1
10 8625623 -1
1 9832302 1
6 52348569 1
1 67379375 1
10 6999381 1
3 66260938 1
1 9715143 1
7 4476260 -1
1 65097456 1
2 69073144 -1
5 60810026 1
3 28870959 1
6 51751722 -1
6 55856266 -1
9 2670914 -1
1 9651114 1
4 7035908 -1
1 8567673 -1
10 53352384 1
6 44903393 -1
10 387936 1
7 24560864 1
1 61314702 -1
3 66572692 1
3 72338651 1
3 6826885 -1
1 5280392 -1
8 50845174 1
1 19111899 1
5 46109127 1
1 60650491 1
1 68304669 -1
10 58866284 1
3 7161981 1
3 73926226 1
3 71998666 -1
4 66176680 -1
7 1553766 1
10 23280402 -1
2 69254317 1
8 44690643 -1
6 3010945 1
5 3158140 1
6 58980039 -1
3 8650361 -1
1 43749547 1
2 68628595 1
3 366786 -1
4 60128481 1
3 68230066 -1
9 44650876 1
4 64358130 1
4 65996743 -1
2 56262360 -1
1 60613235 1
2 4706215 -1
4 52560506 -1
2 73255405 1
10 59341155 -1
3 65334279 1
1 63405523 -1
9 52567310 -1
5 16258647 -1
1 57379823 -1
7 3771041 -1
3 1636822 -1
9 1103949 1
3 58273260 -1
2 74681495 1
5 395236 1
1 1284032 -1
4 63179976 1
1 6664498 -1
2 2784313 -1
9 56981660 1
3 73427962 -1
1 68369998 -1
3 7176434 -1
1 2637456 -1
1 7935846 -1
2 49235739 1
6 46626383 -1
1 69674464 -1
1 15049117 -1
4 60260199 -1
6 58845296 1
8 55266552 -1
9 58925737 -1
2 66393977 -1
2 71809398 1
4 8583665 1
3 3313028 1
1 4302038 -1
2 65593747 -1
1 59290870 -1
4 1980190 1
9 49199333 1
2 47707219 1
2 71230376 1
5 56466290 -1
6 49418693 -1
3 60257667 -1
9 52539470 -1
1 55118523 -1
7 4417136 1
5 47882162 -1
4 65155975 1
3 72741667 -1
1 1844713 -1
1 67350688 1
9 57788153 1
2 76898540 1
2 62339583 -1
4 6046104 1
4 48864876 1
6 59454144 1
9 7407629 1
2 2187398 1
1 55214766 -1
3 10527167 -1
2 54609516 1
1 56203612 -1
1 54503054 -1
10 57985021 -1
2 64513060 -1
2 61962974 1
2 74986967 1
2 60660960 -1
3 60125570 -1
7 63870084 1
2 49538350 -1
3 71313221 1
9 1833279 1
4 58630159 -1
1 66209035 1
9 59489253 -1
3 61130655 1
5 62323540 -1
2 61066747 -1
2 72452907 -1
1 13188251 -1
10 55416543 -1
10 58913625 1
8 43396719 -1
4 53774256 -1
7 2899928 1
2 56218440 1
6 1199927 1
6 49135569 -1
3 11795190 1
5 4336734 -1
10 12253035 1
1 72623720 -1
1 9334354 -1
5 52377466 -1
1 69167262 1
2 13408964 1
9 6403348 1
3 9136202 -1
7 53460598 1
1 9132398 1
3 4754375 1
6 54310239 -1
2 62154749 1
7 55198141 1
3 27977968 1
6 54895161 1
4 66256121 -1
3 71774897 -1
9 59524439 1
4 61673704 1
10 57858463 1
4 62706064 -1
10 377729 -1
3 68081168 1
6 61494031 1
1 48982844 1
3 66046173 1
2 62402705 -1
6 49355474 1
10 47966955 -1
2 73214021 1
3 67304961 1
1 1475109 1
6 57904553 1
1 70792932 -1
10 8422480 1
3 72439721 -1
6 38402509 1
8 53103326 1
1 72015770 1
2 63355711 1
1 70081110 1
1 25581132 -1
4 67307017 1
1 4806027 -1
4 60986394 1
7 35913147 1
6 56703597 -1
6 42307731 1
3 18485905 -1
10 9801894 -1
7 3867370 -1
3 71533664 -1
2 71385320 -1
3 74326808 -1
3 66910815 1
2 59179764 1
6 53765757 1
3 60510996 1
7 36108406 -1
5 62188074 1
1 9328214 1
6 50248110 1
2 71161692 -1
8 50078339 1
1 69122766 -1
1 62070631 1
9 2474699 -1
1 50838888 -1
6 53916286 -1
1 25593178 -1
1 39037755 -1
9 52185543 1
3 71805341 -1
3 11380852 -1
1 61839006 1
1 56196524 -1
1 3143996 1
2 15766577 1
10 9662008 -1
4 18978792 -1
7 64004837 1
7 4587055 1
7 61484475 -1
10 55921406 -1
2 74421202 1
2 55523124 1
4 61067580 1
7 61331002 -1
5 728096 1
4 55194144 1
10 1508363 1
1 65820111 -1
1 68717607 -1
1 17013461 -1
2 66217412 1
8 4485049 1
2 67934272 1
3 71060101 -1
6 60812523 1
2 18866391 -1
4 55736297 1
3 58971384 -1
9 788610 1
4 53930213 -1
3 70745709 -1
1 65532854 1
4 67140312 -1
7 8216903 1
1 8558210 -1
1 17880387 1
1 64552974 1
8 7606401 -1
1 46095835 1
1 3515302 -1
9 57495243 -1
8 17588653 -1
8 51545782 -1
4 1019794 -1
3 11459254 -1
3 11358207 -1
8 48334917 -1
7 54990997 -1
10 57929023 1
4 61416000 -1
1 4719380 -1
6 61005372 1
3 24859737 1
3 68284430 -1
1 51723030 1
10 4256799 -1
3 1412115 1
2 71084914 1
10 4018293 1
1 59016691 1
10 52319600 1
1 68202158 1
1 21565103 -1
1 11532855 1
9 54588805 1
1 6655181 -1
3 12293944 1
8 41764376 -1
8 51245972 1
7 55702494 1
4 51644611 -1
9 46734454 1
2 65984752 -1
1 72569708 -1
2 125807 -1
9 44521223 1
4 47351541 1
2 72752961 -1
7 58479071 -1
8 1553353 1
10 55091879 1
4 55104019 -1
2 59828858 -1
10 1610737 1
5 27797941 1
7 54563595 -1
9 54819614 1
3 62561304 -1
1 64336017 -1
5 51321773 1
1 881833 1
9 58813348 -1
10 1610737 1
9 6667408 -1
1 13346723 -1
1 27302727 1
3 65062872 -1
2 75325042 -1
3 332927 1
8 50256099 -1
8 246666 -1
4 56895168 1
2 71366030 -1
1 40895433 1
10 6781598 1
10 60820112 -1
4 53064792 1
10 5613354 1
8 51593251 1
4 2042830 -1
2 68968463 1
6 1134530 -1
8 49001104 1
1 52248782 -1
3 67553882 1
1 69388700 -1
3 7234495 1
5 366601 -1
4 65638490 -1
6 50097618 -1
2 71418895 1
2 58568389 -1
3 66013163 1
3 4683322 -1
9 9069901 1
3 66588114 -1
9 54127599 1
1 8447161 1
9 8829158 -1
4 57008360 -1
4 4908860 -1
3 59224638 -1
6 35667565 -1
6 58428572 1
5 741047 1
3 59103995 -1
1 60452848 1
10 1610737 1
4 454864 -1
2 3741413 -1
9 58389026 1
1 50459412 1
7 15940106 -1
4 2052232 1
1 6595308 1
3 1412115 1
2 65762590 -1
2 60683870 -1
2 73562907 -1
1 5021760 1
7 57901671 1
9 1935129 -1
9 52507968 -1
10 50422071 -1
1 56461960 -1
10 1574327 1
6 58514738 1
7 62352925 1
1 17003447 1
3 72559539 1
8 2673615 1
7 9074250 1
2 70049286 1
1 64871787 1
3 10686323 -1
4 5527010 -1
5 56684568 1
8 3363981 -1
1 13037529 -1
9 55709704 -1
2 9462318 1
1 4675588 1
9 53906521 -1
6 46557232 1
10 53381347 1
10 2470546 -1
2 72959247 1
2 46834129 -1
4 3980820 1
5 1491455 -1
9 1272971 -1
1 61990504 1
1 537265 -1
10 3590526 -1
2 62654923 1
3 62084872 1
5 51350371 1
8 48201362 -1
3 46843321 1
1 48245029 -1
1 69147129 -1
7 59174863 -1
1 11710947 -1
1 71643558 -1
8 1859089 -1
5 11965614 1
3 52301421 -1
1 57971522 -1
1 68051519 1
1 63789216 -1
1 49812288 1
1 62705908 1
4 59002712 1
1 65589732 -1
6 19103532 1
7 52252071 1
2 75766902 -1
1 49706020 -1
1 67147613 1
4 66462766 -1
9 2696080 1
8 43260015 -1
1 16857473 -1
7 61788654 -1
9 52034854 -1
4 64541969 -1
9 52989700 -1
10 726995 1
8 54182389 1
9 7589494 -1
1 2132399 1
9 50033106 1
1 69089245 -1
8 53249107 1
1 11375471 1
9 47700630 1
1 12738071 1
1 70449092 -1
2 74505545 1
8 42986171 -1
10 59070250 1
7 19447586 1
2 69257614 1
10 58262040 -1
2 69206479 1
1 41955340 1
6 32761358 -1
7 64114248 1
4 62188382 -1
4 60994116 -1
7 63662494 1
9 55459610 -1
4 67491815 1
6 60411078 1
1 56706223 1
2 72269099 1
1 52963286 1
4 61577986 -1
8 52911476 -1
1 53604758 1
7 56408168 1
1 1398506 -1
5 10749512 1
6 50104312 1
9 49854330 1
4 53666041 1
9 53106698 -1
1 63201530 1
3 55880440 1
1 62111462 -1
2 451565 1
2 76847965 1
3 59208246 -1
4 1477031 -1
1 2041180 1
8 50082771 1
1 7034944 -1
10 5490947 1
9 51645290 -1
7 63518687 1
6 60913003 -1
4 1290955 1
8 34132863 1
1 68895297 1
3 4597378 -1
1 3731273 1
6 8932613 -1
8 15828648 -1
2 15946868 1
3 8780890 1
1 3518747 -1
6 57283794 1
2 70489297 1
3 11812121 -1
7 59963554 1
10 56929286 -1
3 13775788 -1
3 58773519 -1
7 37954729 -1
5 3684330 -1
1 61650932 -1
3 5661627 -1
6 30752037 -1
3 57863591 1
2 7677812 -1
2 13351451 1
3 10764031 -1
1 18188617 1
9 56773863 1
3 1737370 -1
6 58828909 1
4 5719683 -1
10 55981889 -1
1 63353159 1
9 56279328 1
1 7712266 -1
6 35043940 1
5 16065740 -1
1 7613408 1
1 20873631 -1
2 62916174 1
1 69274783 -1
9 728181 1
5 59121675 -1
7 58178273 1
1 43998179 -1
3 16456118 1
1 9287455 1
3 61243155 -1
6 50777948 1
3 64985315 -1
2 62517316 1
3 3175403 -1
9 58240702 -1
10 6930631 -1
3 5281219 -1
1 18765809 1
2 76628153 1
2 59192011 1
1 6755728 1
3 71520747 1
10 58713020 -1
8 5561308 1
10 564519 1
5 55139931 -1
1 58572276 1
1 70350087 1
6 53841574 1
1 6932890 -1
9 5102162 1
10 2747801 -1
3 72274574 -1
3 8585235 -1
6 42609073 1
7 2108024 -1
4 56809245 1
2 64643597 -1
3 72185363 -1
2 66650551 -1
4 6622023 -1
3 60731355 1
7 58898001 1
1 5282117 1
2 74471712 1
9 57128330 1
3 52222733 -1
3 28871886 -1
6 54408701 -1
2 47442549 -1
1 9872886 -1
4 48474797 1
2 64668594 1
6 50109266 -1
8 7764070 -1
6 56158499 -1
6 35044213 1
3 66710893 1
10 43514350 -1
