Chromosome/scaffold name	Transcript start (bp)	Strand
1	72310572	-1
1	72314319	-1
1	72327775	-1
1	72332924	-1
1	72355134	1
1	72358953	-1
1	72367809	-1
1	72377697	-1
1	72384871	-1
1	72393693	-1
1	72407543	-1
1	72408763	-1
1	72412652	-1
1	72414730	-1
1	72419383	-1
1	72421113	1
1	72425937	1
1	72432374	-1
1	72438586	1
1	72442009	-1
1	72447907	-1
1	72459797	1
1	72464861	-1
1	72472728	-1
1	72484929	-1
1	72510807	1
1	72517435	-1
1	72524121	-1
1	72532657	1
1	72559585	1
1	72565216	1
1	72568194	-1
1	72580473	1
1	72586718	-1
1	72589554	1
1	72593087	-1
1	72601391	-1
1	72602848	1
1	72610738	1
1	72615329	-1
1	72615329	-1
1	72632438	1
1	72636249	-1
1	72638118	-1
1	72649335	1
1	72651380	1
1	72659681	-1
1	72664796	-1
1	72688705	1
1	72711626	1
1	72730152	1
1	72748364	-1
1	72758555	-1
1	72787913	-1
1	72798991	1
1	72810260	1
1	72813195	1
1	72826466	1
1	72831112	1
1	72844657	-1
1	72847027	-1
1	72866523	-1
1	72873805	1
1	72881666	-1
1	72896933	1
1	72900306	-1
1	72905280	-1
1	72913622	1
1	72918866	-1
1	72922012	-1
1	72924793	1
1	72928970	-1
1	72932826	1
1	72938272	1
1	72941304	1
1	72944838	-1
1	72957136	1
1	72960151	-1
1	72977318	-1
1	72980607	-1
1	72994605	1
1	72996048	-1
1	73000226	-1
1	73005640	1
1	73011904	1
1	73014528	-1
1	73045623	-1
1	73052843	1
1	73060885	-1
1	73062869	-1
1	73065344	-1
1	73066544	1
1	73068797	-1
1	73074585	1
1	73074585	1
1	73080434	-1
1	73100042	-1
1	73142087	1
1	73152197	-1
1	73154595	-1
1	73158715	-1
1	73163512	1
1	73174351	1
1	73186587	1
1	73188172	1
1	73196504	1
1	73202812	-1
1	73210945	-1
1	73219435	-1
1	73230423	1
1	73236087	1
1	73245271	1
1	73255352	1
1	73271101	1
1	73275968	1
1	73293134	1
1	73300114	1
1	73307018	-1
1	73309441	1
1	73316137	1
1	73327560	-1
1	73331971	-1
1	73341246	1
1	73344150	1
1	73346289	1
1	73356063	1
1	73357737	1
1	73429613	1
1	73432950	1
1	73435604	-1
1	73461831	1
1	73467227	-1
1	73477234	1
1	73488844	-1
1	73489679	-1
1	73501279	1
1	73504411	-1
1	73504675	-1
1	73505662	-1
1	73509110	1
1	73529913	-1
1	73559407	-1
1	73571237	-1
1	73606008	-1
1	73612717	-1
1	73620463	-1
1	73627075	-1
1	73630159	1
1	73649578	-1
1	73654526	1
1	73660759	1
1	73677013	1
1	73680664	1
1	73685222	-1
1	73686461	-1
1	73690442	-1
1	73696030	-1
1	73714007	-1
1	73782882	1
1	73800351	1
1	73805334	1
1	73827043	-1
1	73828687	1
1	73832656	-1
GL002795.1	18569	-1
GL002802.1	12236	1
GL002815.1	4156	1
GL002818.1	733	1
GL002821.1	855	1
GL002823.1	864	-1
GL002833.1	7265	-1
GL002833.1	12273	-1
GL002834.1	7512	1
GL002840.1	532	-1
GL002844.1	5337	-1
GL002866.1	445	-1
GL002874.1	976	-1
GL002877.1	7813	-1
GL002878.1	9991	1
GL002879.1	6231	1
GL002891.1	533	-1
GL002891.1	549	1
2	63779	-1
2	115163	-1
2	123977	-1
2	129263	-1
2	135092	-1
2	138434	1
2	143076	1
2	148971	1
2	153193	1
2	154134	-1
2	165298	-1
2	184630	-1
2	191914	1
2	201209	-1
2	224154	-1
2	243635	1
2	262006	1
2	275660	-1
2	299657	-1
2	305816	-1
2	314050	1
2	317950	-1
2	326963	-1
2	329963	-1
2	346725	1
2	359454	-1
2	371612	1
2	379666	1
2	393009	-1
2	417567	1
2	426181	1
2	433696	-1
2	446073	1
2	451565	1
2	455955	1
2	460907	1
2	465786	1
2	468652	-1
2	470676	1
2	471592	-1
2	480903	1
2	486471	1
2	490774	-1
2	497415	1
2	500571	-1
2	503374	-1
2	511365	-1
2	518455	1
2	521719	-1
2	537098	1
2	544089	-1
2	548695	1
2	553501	-1
2	558575	-1
2	564539	1
2	572012	1
2	576867	-1
2	583410	1
2	590953	1
2	598497	1
2	611501	1
2	615653	1
2	616934	1
2	623804	-1
2	628238	-1
2	637027	-1
2	651334	-1
2	661375	1
2	661375	1
2	672320	-1
2	674529	-1
2	682141	1
2	688342	-1
2	696267	-1
2	700903	1
2	706423	1
2	715955	-1
2	731827	1
2	743590	-1
2	747225	-1
2	753598	1
2	761217	-1
2	763407	-1
2	765029	-1
2	788461	1
2	793712	-1
2	796363	-1
2	805502	-1
2	823166	1
2	828145	-1
2	833358	1
2	844608	-1
2	847022	-1
2	849950	-1
2	882400	-1
2	887280	1
2	894664	-1
2	901212	1
2	923186	-1
2	956383	1
2	972559	1
2	976712	1
2	979157	-1
2	1003722	1
2	1011500	1
2	1012060	1
2	1014195	1
2	1021016	1
2	1029227	1
2	1033414	1
2	1043708	-1
2	1045712	-1
2	1054991	1
2	1064166	-1
2	1068214	-1
2	1083192	1
2	1087032	1
2	1087718	1
2	1091098	-1
2	1100236	-1
2	1102001	-1
2	1106092	1
2	1107098	1
2	1114638	1
2	1117641	1
2	1121408	-1
2	1126432	1
2	1132783	1
2	1140318	-1
2	1147747	-1
2	1150652	-1
2	1158594	1
2	1164442	-1
2	1168797	1
2	1169931	-1
2	1179176	1
2	1195779	1
2	1200626	1
2	1209604	1
2	1214193	1
2	1216473	-1
2	1222116	-1
2	1226397	-1
2	1246667	-1
2	1251819	-1
2	1253990	-1
2	1259034	-1
2	1263142	-1
2	1266925	-1
2	1274803	-1
2	1285935	1
2	1289500	1
2	1293388	1
2	1297903	1
2	1311900	-1
2	1327412	-1
2	1332127	-1
2	1334287	-1
2	1338684	1
2	1343120	1
2	1354699	1
2	1360886	1
2	1363792	1
2	1371194	1
2	1380502	1
2	1388961	1
2	1393336	1
2	1423580	-1
2	1460607	1
2	1473023	1
2	1474395	1
2	1476421	-1
2	1478465	-1
2	1484068	-1
2	1489976	-1
2	1497194	-1
2	1509442	-1
2	1519875	1
2	1533523	1
2	1536759	1
2	1539127	1
2	1547018	-1
2	1558464	1
2	1562937	1
2	1570405	1
2	1573617	1
2	1577879	1
2	1585016	-1
2	1595168	1
2	1618709	1
2	1621981	1
2	1674180	1
2	1681914	-1
2	1692254	-1
2	1692254	-1
2	1697054	-1
2	1701369	-1
2	1710164	1
2	1723343	-1
2	1727466	-1
2	1749127	1
2	1753583	-1
2	1766959	1
2	1771045	1
2	1779931	1
2	1785402	1
2	1797229	-1
2	1804342	-1
2	1810186	-1
2	1815084	-1
2	1825620	1
2	1832991	1
2	1841215	-1
2	1910485	1
2	1917967	-1
2	1921809	-1
2	1926080	-1
2	1941667	-1
2	1949601	-1
2	1960124	-1
2	1969516	-1
2	1983734	1
2	1990598	-1
2	1992699	-1
2	2006571	1
2	2009635	1
2	2017449	-1
2	2022557	-1
2	2026534	-1
2	2030871	-1
2	2032473	-1
2	2038190	-1
2	2039613	-1
2	2046587	-1
2	2053633	1
2	2054784	-1
2	2056586	-1
2	2063715	-1
2	2064618	1
2	2068282	1
2	2070587	1
2	2102801	1
2	2112106	-1
2	2119678	-1
2	2126910	-1
2	2128646	1
2	2132182	1
2	2153679	1
2	2158797	-1
2	2175436	1
2	2179671	1
2	2187398	1
2	2189866	-1
2	2195914	-1
2	2205025	1
2	2216606	-1
2	2271442	1
2	2283673	-1
2	2291448	-1
2	2298636	-1
2	2302009	-1
2	2306519	1
2	2324721	-1
2	2352935	1
2	2364449	-1
2	2383895	1
2	2391538	-1
2	2399342	-1
2	2409278	1
2	2413451	-1
2	2419162	-1
2	2421651	-1
2	2430259	-1
2	2438154	1
2	2445161	-1
2	2455230	-1
2	2460513	-1
2	2477724	1
2	2488940	1
2	2500404	-1
2	2554824	1
2	2564566	-1
2	2593632	-1
2	2613249	-1
2	2617090	1
2	2621442	1
2	2621442	1
2	2624567	-1
2	2634270	1
2	2637354	1
2	2639593	-1
2	2641617	1
2	2643400	1
2	2646989	-1
2	2649084	-1
2	2664988	1
2	2668984	-1
2	2691410	1
2	2715080	1
2	2719788	-1
2	2725613	1
2	2736138	1
2	2769222	1
2	2782643	-1
2	2787166	1
2	2798657	-1
2	2808461	1
2	2813046	-1
2	2824006	-1
2	2829195	-1
2	2832841	-1
2	2834682	-1
2	2837880	1
2	2837836	1
2	2845432	1
2	2848257	1
2	2849723	-1
2	2858080	1
2	2860592	1
2	2873293	1
2	2884922	1
2	2908061	-1
2	2911986	-1
2	2936916	-1
2	2938784	-1
2	2962087	-1
2	3009000	-1
2	3011815	-1
2	3025337	1
2	3026780	-1
2	3040925	-1
2	3045701	1
2	3056226	1
2	3063859	1
2	3066760	-1
2	3075445	-1
2	3080921	-1
2	3088859	1
2	3091911	-1
2	3093557	1
2	3106922	1
2	3122655	-1
2	3123802	1
2	3133949	-1
2	3146876	-1
2	3154747	-1
2	3157012	-1
2	3160300	-1
2	3172662	1
2	3177892	1
2	3182346	-1
2	3182346	-1
2	3191827	-1
2	3206251	1
2	3279108	-1
2	3286177	1
2	3301357	1
2	3331088	-1
2	3340629	1
2	3348281	1
2	3355463	-1
2	3384650	1
2	3396608	-1
2	3399382	1
2	3399273	1
2	3403501	1
2	3403692	1
2	3407209	-1
2	3420735	-1
2	3431553	-1
2	3440014	-1
2	3444671	-1
2	3484771	-1
2	3504622	-1
2	3568941	-1
2	3619846	-1
2	3646036	-1
2	3658894	-1
2	3685726	1
2	3698825	1
2	3723950	1
2	3724427	-1
2	3737358	1
2	3739626	-1
2	3745009	-1
2	3767477	1
2	3771330	-1
2	3774995	1
2	3779229	-1
2	3788832	1
2	3799962	1
2	3801204	-1
2	3819093	1
2	3822993	1
2	3827536	1
2	3856833	1
2	3868544	1
2	3870547	1
2	3874540	-1
2	3878540	-1
2	3889594	-1
2	3895740	-1
2	3904032	-1
2	3911724	1
2	3912678	1
2	3915581	-1
2	3918461	-1
2	3928116	-1
2	3933553	-1
2	3942713	-1
2	3949285	-1
2	3961755	1
2	3966929	-1
2	3973523	1
2	3987762	1
2	3996622	-1
2	4000552	1
2	4006649	1
2	4015369	-1
2	4018056	-1
2	4022902	-1
2	4031952	1
2	4039144	-1
2	4046343	-1
2	4055221	-1
2	4057144	-1
2	4068975	1
2	4083476	-1
2	4102985	1
2	4106769	-1
2	4115195	-1
2	4121593	-1
2	4136217	-1
2	4145024	1
2	4145024	1
2	4147328	-1
2	4160245	1
2	4164935	-1
2	4173472	-1
2	4186308	-1
2	4191466	-1
2	4210330	1
2	4217415	1
2	4223491	1
2	4228371	-1
2	4233272	1
2	4242038	-1
2	4245795	-1
2	4256488	1
2	4262919	-1
2	4269633	1
2	4283726	1
2	4288179	-1
2	4296212	-1
2	4300936	-1
2	4321584	1
2	4328360	-1
2	4347672	1
2	4360603	-1
2	4360603	-1
2	4366701	1
2	4372546	1
2	4376629	1
2	4378871	-1
2	4381897	-1
2	4383018	-1
2	4390494	1
2	4392808	-1
2	4442387	1
2	4446575	1
2	4454581	1
2	4493843	1
2	4496638	-1
2	4503774	-1
2	4510147	1
2	4532865	-1
2	4574033	-1
2	4603187	-1
2	4613537	1
2	4624785	1
2	4639617	1
2	4647057	-1
2	4659994	1
2	4671465	1
2	4681898	1
2	4683206	1
2	4685954	1
2	4694625	1
2	4697741	-1
2	4703169	-1
2	4717499	1
2	4725577	1
2	4725792	1
2	4739776	1
2	4746355	-1
2	4746355	-1
2	4753198	1
2	4754660	-1
2	4761724	1
2	4764840	1
2	4778015	-1
2	4798111	-1
2	4825477	1
2	4832734	-1
2	4853755	1
2	4857664	-1
2	4858824	-1
2	4861139	-1
2	4866587	1
2	4866587	1
2	4876166	-1
2	4879562	1
2	4884457	-1
2	4898410	1
2	4902348	1
2	4912745	-1
2	4933426	1
2	4942979	1
2	4947752	-1
2	4951692	-1
2	4962645	-1
2	4979613	1
2	4985584	1
2	5002684	1
2	5008054	1
2	5016786	1
2	5021123	-1
2	5021746	-1
2	5025376	-1
2	5025376	-1
2	5049220	-1
2	5066047	1
2	5070104	-1
2	5081764	-1
2	5089769	1
2	5129864	-1
2	5137761	-1
2	5144805	1
2	5165892	1
2	5169697	-1
2	5183638	1
2	5187180	-1
2	5227966	1
2	5234031	1
2	5239970	-1
2	5243834	-1
2	5249737	1
2	5258025	1
2	5267407	1
2	5269629	1
2	5275678	1
2	5280279	-1
2	5287724	1
2	5296701	-1
2	5311838	1
2	5314750	-1
2	5320981	1
2	5325390	-1
2	5326907	-1
2	5336356	-1
2	5340156	1
2	5388406	1
2	5395748	-1
2	5404158	-1
2	5419774	1
2	5429604	1
2	5436792	1
2	5443142	-1
2	5447246	-1
2	5448545	1
2	5450800	-1
2	5469565	1
2	5472453	1
2	5494644	-1
2	5504147	-1
2	5509289	-1
2	5518411	-1
2	5541268	-1
2	5542053	-1
2	5548907	1
2	5555548	1
2	5560672	1
2	5561786	1
2	5563381	1
2	5567157	1
2	5570757	1
2	5582201	1
2	5591003	1
2	5599852	-1
2	5617307	-1
2	5628983	-1
2	5633851	-1
2	5639123	-1
2	5651661	1
2	5659100	1
2	5664206	1
2	5664206	1
2	5673550	1
2	5677058	1
2	5688163	-1
2	5692501	-1
2	5697945	-1
2	5706383	-1
2	5711291	1
2	5713263	-1
2	5727604	-1
2	5731536	-1
2	5734227	-1
2	5743105	-1
2	5759479	1
2	5764426	-1
2	5782028	-1
2	5787403	-1
2	5791192	-1
2	5809278	-1
2	5822404	-1
2	5826923	-1
2	5831148	-1
2	5840995	-1
2	5841301	-1
2	5848291	-1
2	5858863	1
2	5873178	1
2	5883582	1
2	5898344	1
2	5909761	1
2	5920008	1
2	5929112	-1
2	5941451	-1
2	5984966	-1
2	5985230	-1
2	5997121	-1
2	6018898	1
2	6022710	1
2	6026487	1
2	6032690	1
2	6037053	1
2	6041424	-1
2	6045024	-1
2	6049778	1
2	6057348	-1
2	6074793	-1
2	6083239	1
2	6101576	1
2	6112366	-1
2	6123256	-1
2	6128637	-1
2	6132015	1
2	6133127	1
2	6141321	1
2	6148618	-1
2	6174218	-1
2	6191656	-1
2	6195674	-1
2	6217464	-1
2	6223937	1
2	6234199	-1
2	6239560	-1
2	6249089	1
2	6250923	1
2	6252478	1
2	6258354	1
2	6284432	1
2	6312717	1
2	6322329	-1
2	6336975	1
2	6369018	1
2	6394023	1
2	6410354	-1
2	6414831	-1
2	6463619	1
2	6471825	1
2	6473559	-1
2	6482952	-1
2	6491179	-1
2	6492024	-1
2	6497632	1
2	6511082	1
2	6532340	-1
2	6537983	-1
2	6555484	-1
2	6572352	-1
2	6587719	1
2	6598945	1
2	6606321	1
2	6617151	1
2	6637096	-1
2	6643084	-1
2	6647947	1
2	6650504	1
2	6666220	1
2	6677111	1
2	6692804	-1
2	6698292	1
2	6699870	-1
2	6702459	-1
2	6709471	-1
2	6717752	1
2	6747280	1
2	6755874	1
2	6759428	-1
2	6770372	-1
2	6773694	-1
2	6779189	1
2	6794202	1
2	6802238	-1
2	6805688	-1
2	6810247	-1
2	6819174	-1
2	6825620	-1
2	6829270	-1
2	6839838	-1
2	6846851	-1
2	6872328	-1
2	6925966	1
2	6927726	1
2	6930770	1
2	6975709	-1
2	6983879	-1
2	7001229	-1
2	7012705	1
2	7017310	-1
2	7019351	-1
2	7035372	-1
2	7037233	-1
2	7039443	-1
2	7048805	-1
2	7065276	-1
2	7090700	-1
2	7100123	1
2	7106826	1
2	7120070	-1
2	7120804	1
2	7125787	1
2	7135299	1
2	7140702	1
2	7146836	-1
2	7148336	-1
2	7152917	-1
2	7152917	-1
2	7160147	-1
2	7171253	-1
2	7190050	1
2	7202714	-1
2	7211954	-1
2	7217270	1
2	7237904	1
2	7260998	-1
2	7274220	-1
2	7286631	1
2	7290075	1
2	7324118	-1
2	7331702	-1
2	7334206	-1
2	7345083	-1
2	7357481	1
2	7377705	1
2	7380096	-1
2	7390504	1
2	7396176	1
2	7398604	1
2	7398724	1
2	7420755	1
2	7465134	-1
2	7540023	1
2	7550204	-1
2	7557635	-1
2	7591322	1
2	7603209	-1
2	7675765	-1
2	7679645	-1
2	7686539	-1
2	7692119	-1
2	7695982	-1
2	7704464	1
2	7708015	-1
2	7714234	-1
2	7731173	1
2	7739045	-1
2	7743379	-1
2	7762124	1
2	7767872	1
2	7772056	1
2	7777387	1
2	7790958	1
2	7796644	1
2	7822401	1
2	7835733	1
2	7843063	-1
2	7857201	1
2	7861864	-1
2	7904523	1
2	7908674	-1
2	7914168	-1
2	7929484	1
2	7966105	1
2	7991033	1
2	7999937	1
2	8003227	1
2	8013599	-1
2	8016229	1
2	8038432	-1
2	8048758	-1
2	8062366	1
2	8065574	-1
2	8073118	1
2	8088563	-1
2	8093443	-1
2	8105778	-1
2	8108037	-1
2	8116427	-1
2	8142408	1
2	8148964	-1
2	8155638	1
2	8160699	1
2	8167874	1
2	8175401	1
2	8180639	1
2	8188040	1
2	8191626	-1
2	8231742	1
2	8235656	-1
2	8247304	1
2	8255386	1
2	8258007	1
2	8262828	1
2	8271461	-1
2	8284480	-1
2	8290672	-1
2	8426979	-1
2	8429057	1
2	8429661	1
2	8438142	1
2	8448087	-1
2	8450388	1
2	8463517	1
2	8477598	-1
2	8488543	-1
2	8502047	1
2	8530200	1
2	8538795	-1
2	8556108	1
2	8559868	1
2	8580234	-1
2	8596466	-1
2	8611121	1
2	8628933	1
2	8645912	1
2	8677029	-1
2	8681506	-1
2	8688530	-1
2	8693663	-1
2	8698550	-1
2	8699468	-1
2	8700547	-1
2	8705629	-1
2	8729731	-1
2	8732089	-1
2	8737439	1
2	8746105	1
2	8812137	1
2	8819718	-1
2	8822977	1
2	8844495	-1
2	8855224	-1
2	8872824	-1
2	8877578	-1
2	8882105	-1
2	8898230	-1
2	8908023	1
2	8913910	1
2	8920008	-1
2	8932325	-1
2	8932269	-1
2	8938847	-1
2	8944129	-1
2	8944129	-1
2	8952672	1
2	8966353	1
2	8971868	-1
2	9031387	-1
2	9040951	-1
2	9044510	-1
2	9052032	1
2	9058498	1
2	9063237	-1
2	9067432	1
2	9069900	1
2	9079971	1
2	9094569	-1
2	9106929	1
2	9110318	1
2	9117524	1
2	9120994	-1
2	9129409	-1
2	9135648	-1
2	9153388	-1
2	9156774	-1
2	9162323	1
2	9171525	-1
2	9180335	-1
2	9182097	-1
2	9200490	-1
2	9203189	-1
2	9204755	-1
2	9219839	-1
2	9233100	1
2	9238904	-1
2	9247200	-1
2	9255388	-1
2	9271748	1
2	9277655	1
2	9283230	1
2	9287996	1
2	9293294	-1
2	9300373	1
2	9300309	1
2	9306567	-1
2	9309241	-1
2	9313902	1
2	9316242	-1
2	9316715	-1
2	9326951	-1
2	9333512	1
2	9334348	-1
2	9335664	-1
2	9365040	1
2	9367069	-1
2	9373012	-1
2	9376508	1
2	9382957	-1
2	9386703	1
2	9395499	1
2	9398978	1
2	9399876	-1
2	9403815	1
2	9407059	1
2	9412676	-1
2	9413235	1
2	9419202	-1
2	9423498	1
2	9432889	1
2	9446195	-1
2	9450745	1
2	9462318	1
2	9466295	1
2	9470467	-1
2	9470467	-1
2	9477967	1
2	9480068	1
2	9487281	-1
2	9495602	-1
2	9495602	-1
2	9501742	1
2	9505094	-1
2	9509551	-1
2	9524242	-1
2	9532487	-1
2	9534893	-1
2	9541488	1
2	9549161	1
2	9553779	1
2	9557342	-1
2	9559539	1
2	9567100	1
2	9574880	1
2	9596501	1
2	9605338	-1
2	9612176	-1
2	9618938	1
2	9622501	-1
2	9631396	1
2	9641400	1
2	9646922	-1
2	9650183	1
2	9652252	-1
2	9654437	1
2	9663783	-1
2	9668933	1
2	9675338	1
2	9679600	1
2	9684833	1
2	9688787	1
2	9700942	-1
2	9702075	-1
2	9711980	-1
2	9752829	-1
2	9755511	-1
2	9787216	1
2	9788014	1
2	9805179	1
2	9810069	1
2	9836077	1
2	9853749	1
2	9861543	-1
2	9865781	1
2	9868405	-1
2	9875684	1
2	9886900	-1
2	9898322	1
2	9903815	1
2	9919348	1
2	9928368	-1
2	9955234	1
2	9968336	-1
2	10004423	-1
2	10015284	-1
2	10022662	1
2	10056177	1
2	10117850	-1
2	10153098	-1
2	10164672	-1
2	10196373	-1
2	10208222	-1
2	10249650	1
2	10270494	-1
2	10272396	1
2	10283737	-1
2	10288855	1
2	10292811	1
2	10312220	1
2	10317255	-1
2	10330783	1
2	10339663	1
2	10347735	-1
2	10353362	1
2	10358131	1
2	10373343	1
2	10374920	1
2	10380861	-1
2	10414421	-1
2	10427057	-1
2	10435272	1
2	10449544	-1
2	10498360	1
2	10520964	-1
2	10526992	1
2	10528519	1
2	10541509	1
2	10545868	-1
2	10550101	1
2	10553109	1
2	10558638	-1
2	10575502	-1
2	10586491	1
2	10590878	1
2	10624008	1
2	10641025	-1
2	10649859	1
2	10653238	-1
2	10748818	1
2	10797501	1
2	10805460	1
2	10819300	1
2	10974343	-1
2	10981018	-1
2	11017729	-1
2	11037012	-1
2	11042000	-1
2	11052608	-1
2	11081369	-1
2	11088276	-1
2	11105393	1
2	11117728	-1
2	11129444	1
2	11141497	1
2	11146315	-1
2	11154973	1
2	11155944	1
2	11160915	1
2	11179983	-1
2	11186163	1
2	11199143	-1
2	11203455	-1
2	11212165	-1
2	11222563	-1
2	11227098	-1
2	11370628	-1
2	11445891	-1
2	11482047	1
2	11503990	1
2	11510325	1
2	11518567	1
2	11582796	1
2	11598584	1
2	11765892	-1
2	11788431	1
2	11817099	1
2	11834191	1
2	11834899	1
2	11858222	-1
2	11965718	-1
2	11977003	-1
2	11995497	1
2	12002643	-1
2	12007475	-1
2	12017244	-1
2	12020699	1
2	12050879	-1
2	12094448	1
2	12176145	-1
2	12215231	-1
2	12219340	-1
2	12229610	-1
2	12300563	-1
2	12327477	-1
2	12335694	1
2	12339678	-1
2	12381469	-1
2	12395402	1
2	12401048	-1
2	12414454	1
2	12422623	1
2	12428935	1
2	12434604	-1
2	12466018	-1
2	12470458	1
2	12485132	1
2	12489911	-1
2	12510975	-1
2	12523288	1
2	12540048	-1
2	12550986	-1
2	12556326	1
2	12563541	-1
2	12630485	-1
2	12633916	-1
2	12645660	-1
2	12651064	1
2	12657531	1
2	12701587	1
2	12711123	1
2	12721429	1
2	12732308	1
2	12740310	1
2	12750776	-1
2	12789923	-1
2	12798662	-1
2	12810037	1
2	12814549	-1
2	12846671	1
2	12846671	1
2	12962089	1
2	12989077	1
2	12999071	1
2	13048902	1
2	13064673	1
2	13071986	-1
2	13092284	-1
2	13123526	1
2	13133221	-1
2	13158801	1
2	13165869	1
2	13172725	-1
2	13177199	-1
2	13222702	1
2	13226243	-1
2	13227181	-1
2	13233467	1
2	13237038	1
2	13238435	-1
2	13243549	-1
2	13278312	1
2	13282764	1
2	13320509	1
2	13335246	1
2	13351451	1
2	13357715	1
2	13362488	1
2	13387316	1
2	13408964	1
2	13413294	-1
2	13417051	-1
2	13420891	-1
2	13426846	-1
2	13445526	1
2	13448049	-1
2	13450885	-1
2	13494296	-1
2	13504920	1
2	13511304	1
2	13516060	-1
2	13520463	1
2	13529899	1
2	13557456	1
2	13561676	1
2	13569346	-1
2	13589171	-1
2	13592039	-1
2	13602726	1
2	13603786	-1
2	13616492	1
2	13621035	1
2	13620921	1
2	13626351	-1
2	13659354	1
2	13663816	1
2	13665560	-1
2	13684084	1
2	13717415	1
2	13723402	1
2	13738136	-1
2	13755628	-1
2	13755603	-1
2	13766661	1
2	13780146	-1
2	13789747	-1
2	13804151	1
2	13807134	-1
2	13829500	-1
2	13836854	-1
2	13857235	-1
2	13860223	1
2	13875410	-1
2	13877983	-1
2	13890596	1
2	13892892	-1
2	13919163	1
2	13926307	-1
2	13931825	-1
2	13931825	-1
2	13959849	1
2	13996415	-1
2	13997919	1
2	14014481	-1
2	14022966	1
2	14038272	-1
2	14041772	1
2	14058867	1
2	14062232	-1
2	14090505	-1
2	14090727	-1
2	14091855	-1
2	14121542	1
2	14128224	-1
2	14172134	1
2	14188082	1
2	14195313	1
2	14203578	1
2	14285813	1
2	14293998	-1
2	14314087	-1
2	14322495	-1
2	14392501	-1
2	14416568	-1
2	14426491	1
2	14432740	1
2	14433634	1
2	14453086	-1
2	14476011	-1
2	14496645	1
2	14505072	1
2	14507052	-1
2	14512169	-1
2	14522219	-1
2	14530421	1
2	14535717	1
2	14539064	1
2	14543003	1
2	14549076	-1
2	14563011	-1
2	14576408	-1
2	14684636	1
2	14736385	1
2	14755472	1
2	14784364	1
2	14804891	1
2	14830844	1
2	14833915	1
2	14837260	-1
2	14842815	-1
2	14842815	-1
2	14842815	-1
2	14863383	1
2	14879118	-1
2	14888555	1
2	14898197	1
2	14937690	-1
2	14948085	-1
2	15019838	-1
2	15034014	1
2	15096631	1
2	15131527	1
2	15158780	-1
2	15184480	-1
2	15196436	1
2	15197156	1
2	15222072	1
2	15248494	-1
2	15249870	-1
2	15475164	-1
2	15522937	1
2	15575797	-1
2	15742282	1
2	15764798	-1
2	15766577	1
2	15946868	1
2	15958622	1
2	16014941	1
2	16053284	-1
2	16054457	1
2	16094071	1
2	16094128	1
2	16116287	1
2	16150620	-1
2	16167080	-1
2	16192925	-1
2	16280874	-1
2	16320172	1
2	16328325	1
2	16333166	1
2	16336050	-1
2	16347354	-1
2	16395776	-1
2	16416995	-1
2	16448772	-1
2	16454028	-1
2	16468270	-1
2	16477997	-1
2	16481729	1
2	16507070	1
2	16535163	-1
2	16539031	1
2	16556093	1
2	16556093	1
2	16607900	-1
2	16649718	1
2	16656502	-1
2	16668971	-1
2	16697875	-1
2	16705068	-1
2	16722425	-1
2	16884290	1
2	16884716	1
2	16895115	1
2	16901298	-1
2	16934893	1
2	16940031	-1
2	16954792	-1
2	16963907	-1
2	16987880	-1
2	16996062	-1
2	17037274	-1
2	17042912	-1
2	17056136	1
2	17093820	-1
2	17104295	1
2	17110682	1
2	17112046	1
2	17119466	1
2	17262469	-1
2	17320397	1
2	17348155	-1
2	17362591	-1
2	17372986	-1
2	17392300	-1
2	17407716	-1
2	17410263	-1
2	17487365	1
2	17544103	-1
2	17553614	-1
2	17560197	1
2	17634744	1
2	17642792	1
2	17690142	1
2	17693635	-1
2	17740504	-1
2	17760197	1
2	17760197	1
2	17774245	1
2	17777483	-1
2	17809234	1
2	17814240	-1
2	17816173	1
2	17956411	1
2	17971871	1
2	18002931	-1
2	18006206	-1
2	18028210	-1
2	18035280	1
2	18045982	1
2	18052196	1
2	18065525	-1
2	18064093	1
2	18156457	1
2	18173201	1
2	18173176	1
2	18230600	1
2	18266926	1
2	18271484	-1
2	18276140	-1
2	18335410	-1
2	18342106	-1
2	18372018	-1
2	18547445	-1
2	18586121	-1
2	18590962	-1
2	18622959	1
2	18629222	1
2	18742683	1
2	18749269	-1
2	18811749	1
2	18816959	-1
2	18820211	1
2	18825431	-1
2	18828382	-1
2	18833026	-1
2	18836701	-1
2	18841285	-1
2	18841285	-1
2	18847717	-1
2	18853804	-1
2	18856579	-1
2	18859298	-1
2	18864728	-1
2	18864337	-1
2	18873453	1
2	18898252	1
2	18898208	1
2	18909701	-1
2	18915124	-1
2	18965977	-1
2	18981512	-1
2	18995453	-1
2	18995729	-1
2	19036848	1
2	19042334	-1
2	19042688	-1
2	19096880	1
2	19108610	1
2	19114610	1
2	19202067	1
2	19213176	-1
2	19233975	-1
2	19459670	-1
2	19538601	-1
2	19561336	-1
2	19758767	-1
2	19811104	1
2	19815933	1
2	19816445	1
2	19823160	1
2	19847910	1
2	19860391	1
2	19867617	1
2	19867986	1
2	19868826	1
2	19874421	-1
2	19884051	-1
2	20016624	-1
2	20037171	1
2	20049096	1
2	20087671	-1
2	20095845	-1
2	20104954	-1
2	20109166	-1
2	20130800	1
2	20136226	1
2	20142514	1
2	20146214	-1
2	20155917	1
